config_id,mods,density,n_vars,k,n_traj,traj_length,klPQ,errorPQ,klQP,errorQP,hellinger,bhattacharya,jensen-shannon,count,recall,precision,fscore,dist2opt,skeleton_count,skeleton_recall,skeleton_precision,skeleton_fscore,skeleton_dist2opt,hamming,structural hamming,learning_time,k_learning_time,BIC_Score
"(3, 0.5, 4, 2, 500, 20)",3,0.5,4,2,500,20,2.6987704075333627,0,2.0740191734912385,0,0.7383834678628122,0.3109268012767123,0.3319232180603371,"{'tp': 5, 'tn': 40, 'fp': 2, 'fn': 9}",0.35714285714285715,0.7142857142857143,0.4761904761904762,0.7034898429854359,"{'tp': 7, 'tn': 14, 'fp': 0, 'fn': 7}",0.5,1.0,0.6666666666666666,0.5,7,10,0.011502236000524135,39.92503097700137,79629.79487378705
"(3, 0.5, 4, 2, 500, 20)",3,0.5,4,2,500,20,1.3827898244243997,0,2.112866979643871,0,0.7136494886361952,0.26125742463134405,0.3261204684461103,"{'tp': 9, 'tn': 41, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,8,0.014786314999582828,44.558759980000104,81712.0342255787
"(3, 0.5, 4, 2, 500, 20)",3,0.5,4,2,500,20,0.6628295922623895,0,1.6325017427863662,0,0.5816408443484554,0.08621740844523161,0.2216054905956798,"{'tp': 6, 'tn': 41, 'fp': 1, 'fn': 8}",0.42857142857142855,0.8571428571428571,0.5714285714285714,0.5890150893739515,"{'tp': 7, 'tn': 14, 'fp': 0, 'fn': 7}",0.5,1.0,0.6666666666666666,0.5,7,11,0.010583115999907022,40.74212035200071,79350.21904936711
"(3, 0.5, 4, 2, 500, 20)",3,0.5,4,2,500,20,1.9633249139296662,0,0.7831452903688249,0,0.5634383505743039,0.2002228212932302,0.19667985779128988,"{'tp': 8, 'tn': 39, 'fp': 3, 'fn': 6}",0.5714285714285714,0.7272727272727273,0.64,0.5079897978079986,"{'tp': 11, 'tn': 14, 'fp': 0, 'fn': 3}",0.7857142857142857,1.0,0.88,0.2142857142857143,3,5,0.012593011000717524,44.795277678000275,80240.61269656524
"(3, 0.5, 4, 2, 500, 20)",3,0.5,4,2,500,20,1.1711345374901578,0,1.0523883438574309,0,0.5503096752766026,0.15219845912009833,0.1951687430369752,"{'tp': 6, 'tn': 41, 'fp': 1, 'fn': 8}",0.42857142857142855,0.8571428571428571,0.5714285714285714,0.5890150893739515,"{'tp': 7, 'tn': 14, 'fp': 0, 'fn': 7}",0.5,1.0,0.6666666666666666,0.5,7,10,0.012295021000682027,41.57870828799969,79210.72594477005
"(3, 0.5, 4, 2, 500, 20)",3,0.5,4,2,500,20,0.790318279618836,0,1.2782126854530746,0,0.5643967192583943,0.11459439669194792,0.21089773198118877,"{'tp': 8, 'tn': 41, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,7,0.01080929800082231,44.10818044899861,81337.11128340667
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,2.6687351483624755,0,2.205896777392633,0,0.7638768783519584,0.38021376849649424,0.35104218053841607,"{'tp': 7, 'tn': 39, 'fp': 3, 'fn': 7}",0.5,0.7,0.5833333333333334,0.5830951894845301,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,8,0.01399178100109566,67.58937876100026,134459.35390648685
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,0.7903430026396319,0,0.430143129519951,0,0.44371493161086667,0.16812888498789796,0.13426561774893958,"{'tp': 4, 'tn': 37, 'fp': 5, 'fn': 10}",0.2857142857142857,0.4444444444444444,0.34782608695652173,0.904901131031062,"{'tp': 8, 'tn': 13, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,7,12,0.01048571400133369,67.25145103899922,144774.6129733332
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,0.8422664863053644,0,1.9208457218704713,0,0.6226993329993986,0.15870887706991002,0.24896894521101115,"{'tp': 5, 'tn': 40, 'fp': 2, 'fn': 9}",0.35714285714285715,0.7142857142857143,0.4761904761904762,0.7034898429854359,"{'tp': 6, 'tn': 13, 'fp': 1, 'fn': 8}",0.42857142857142855,0.8571428571428571,0.5714285714285714,0.5890150893739515,9,13,0.010052202000224497,64.01959217999865,147636.33700278157
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,1.420958830997551,0,1.5489224969972393,0,0.6582330846625875,0.31697124370674684,0.2808342092561169,"{'tp': 4, 'tn': 39, 'fp': 3, 'fn': 10}",0.2857142857142857,0.5714285714285714,0.38095238095238093,0.832993127835043,"{'tp': 6, 'tn': 13, 'fp': 1, 'fn': 8}",0.42857142857142855,0.8571428571428571,0.5714285714285714,0.5890150893739515,9,13,0.011338568001519889,59.59991205799997,150823.58096928723
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,0.7104174767618611,0,0.8586125398356735,0,0.49847073209251097,0.14111207614293877,0.16751267078268864,"{'tp': 4, 'tn': 39, 'fp': 3, 'fn': 10}",0.2857142857142857,0.5714285714285714,0.38095238095238093,0.832993127835043,"{'tp': 6, 'tn': 13, 'fp': 1, 'fn': 8}",0.42857142857142855,0.8571428571428571,0.5714285714285714,0.5890150893739515,9,11,0.010813758000949747,59.164359254999,149174.71760984903
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,0.7882598944722212,0,1.1967473938924778,0,0.5496823078989664,0.16221625091852476,0.1988983730379695,"{'tp': 5, 'tn': 41, 'fp': 1, 'fn': 9}",0.35714285714285715,0.8333333333333334,0.5,0.6641107467133976,"{'tp': 5, 'tn': 13, 'fp': 1, 'fn': 9}",0.35714285714285715,0.8333333333333334,0.5,0.6641107467133976,10,13,0.009812010001041926,56.83772053100074,147878.61055127095
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,1.0895533885380235,0,1.4463577690396399,0,0.6201390433295003,0.21890093410253,0.25218011816446095,"{'tp': 6, 'tn': 40, 'fp': 2, 'fn': 8}",0.42857142857142855,0.75,0.5454545454545454,0.6237231855918921,"{'tp': 7, 'tn': 13, 'fp': 1, 'fn': 7}",0.5,0.875,0.6363636363636364,0.5153882032022076,8,11,0.012342908999926294,66.02046411900119,149382.83262398097
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,2.7305518142145777,0,0.5960240219548494,0,0.6404254246325164,0.45439243937038465,0.25485052855084367,"{'tp': 8, 'tn': 39, 'fp': 3, 'fn': 6}",0.5714285714285714,0.7272727272727273,0.64,0.5079897978079986,"{'tp': 10, 'tn': 13, 'fp': 1, 'fn': 4}",0.7142857142857143,0.9090909090909091,0.8,0.2998284774185765,5,7,0.016667238000081852,72.72528091599997,138855.7661811755
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,1.1740674893045597,0,1.3697741090908617,0,0.6202631498320704,0.24656449364485272,0.2520778531478437,"{'tp': 5, 'tn': 39, 'fp': 3, 'fn': 9}",0.35714285714285715,0.625,0.45454545454545453,0.7442380708633823,"{'tp': 6, 'tn': 12, 'fp': 2, 'fn': 8}",0.42857142857142855,0.75,0.5454545454545454,0.6237231855918921,10,11,0.01413078299992776,66.43506660799903,147614.62230249293
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,1.1504736389421328,0,1.4404512428806924,0,0.5758715479980551,0.0811109692935401,0.2121641882155106,"{'tp': 8, 'tn': 41, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,6,0.011395266999898013,63.52862718899996,138583.37229144468
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,0.7439006102868472,0,1.311917755696811,0,0.5647133091500042,0.12844181902487553,0.21187238229665428,"{'tp': 4, 'tn': 37, 'fp': 5, 'fn': 10}",0.2857142857142857,0.4444444444444444,0.34782608695652173,0.904901131031062,"{'tp': 8, 'tn': 13, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,7,10,0.012569418000566657,59.602264074999766,149714.57109466929
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,1.0571313401893256,0,1.2250348461273999,0,0.5769978536300194,0.19374292476204358,0.2169015274582222,"{'tp': 6, 'tn': 38, 'fp': 4, 'fn': 8}",0.42857142857142855,0.6,0.5,0.6975174637562116,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,6,0.012296928998694057,65.4839718760013,142588.26465662118
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,0.7839355336671582,0,0.9540994008371035,0,0.5114582684540254,0.15937379923828737,0.1718045780116541,"{'tp': 3, 'tn': 39, 'fp': 3, 'fn': 11}",0.21428571428571427,0.5,0.3,0.9313146293146641,"{'tp': 6, 'tn': 14, 'fp': 0, 'fn': 8}",0.42857142857142855,1.0,0.6,0.5714285714285714,8,11,0.012124875000154134,58.22661573300138,144422.40324381902
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,3.341554107209466,0,0.9906531762861019,0,0.6537105293666033,0.3337599265557464,0.2571519917938343,"{'tp': 8, 'tn': 42, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,10,0.010597364000204834,64.94512237799972,138123.0237363388
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,1.533621954898282,0,1.392065890790739,0,0.6342805379093059,0.21000163957185208,0.2601692753400648,"{'tp': 7, 'tn': 40, 'fp': 2, 'fn': 7}",0.5,0.7777777777777778,0.6086956521739131,0.5471587667664503,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,10,0.013517068000510335,68.49784801500027,142101.31772248293
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,0.6799418793448364,0,0.6615868420582214,0,0.4660222193395993,0.13776697429968043,0.14820942051295186,"{'tp': 4, 'tn': 41, 'fp': 1, 'fn': 10}",0.2857142857142857,0.8,0.4210526315789473,0.7417574277569811,"{'tp': 5, 'tn': 14, 'fp': 0, 'fn': 9}",0.35714285714285715,1.0,0.5263157894736842,0.6428571428571428,9,13,0.015217176998703508,55.027615232000244,145755.7434574797
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,0.762500497975781,0,1.0765892810773487,0,0.531993155091095,0.1559055072072475,0.1882134732005247,"{'tp': 7, 'tn': 40, 'fp': 2, 'fn': 7}",0.5,0.7777777777777778,0.6086956521739131,0.5471587667664503,"{'tp': 8, 'tn': 13, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,7,13,0.010861486000067089,65.80383757299933,147778.96423885066
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,1.06634992833896,0,0.9578667627779608,0,0.5440249280635844,0.17516074283498798,0.19487832642551406,"{'tp': 7, 'tn': 41, 'fp': 1, 'fn': 7}",0.5,0.875,0.6363636363636364,0.5153882032022076,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,9,0.0122893350016966,61.60158539499935,135727.0740036856
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,1.6455428634718667,0,2.2142334630308635,0,0.7265871428242977,0.3111792892911821,0.33266999826828025,"{'tp': 9, 'tn': 42, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,9,0.016167233001397108,63.768103166999936,141534.7811497699
"(3, 0.5, 4, 2, 500, 35)",3,0.5,4,2,500,35,2.526613281586607,0,0.8435203359259662,0,0.6247564321029432,0.3471954991259267,0.23943385853739377,"{'tp': 7, 'tn': 41, 'fp': 1, 'fn': 7}",0.5,0.875,0.6363636363636364,0.5153882032022076,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,14,0.013550361998568405,60.177022320000106,139703.16954645893
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,1.7052547234032747,0,1.442735666209218,0,0.6526994573484489,0.2467211689798441,0.2697204229888392,"{'tp': 6, 'tn': 40, 'fp': 2, 'fn': 8}",0.42857142857142855,0.75,0.5454545454545454,0.6237231855918921,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,10,0.013295853001181968,77.33874868400017,215951.9033616832
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,2.1469103000854006,0,2.448736480972104,0,0.7425598748570362,0.29291523602217984,0.33172236514731374,"{'tp': 10, 'tn': 39, 'fp': 3, 'fn': 4}",0.7142857142857143,0.7692307692307693,0.7407407407407408,0.3672697794960088,"{'tp': 11, 'tn': 12, 'fp': 2, 'fn': 3}",0.7857142857142857,0.8461538461538461,0.8148148148148148,0.2637934919595122,5,12,0.02368826100064325,108.63062413700027,189569.74984196186
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,0.5933069107383642,0,0.7101670794100032,0,0.4504943072277629,0.12017818407421962,0.13643403296823586,"{'tp': 8, 'tn': 41, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,"{'tp': 8, 'tn': 13, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,7,11,0.014777442998820334,82.78715523500068,198189.54467436942
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,1.2852644685053822,0,0.7530455166881855,0,0.5322866278913688,0.19727869415539678,0.18262170520436222,"{'tp': 4, 'tn': 36, 'fp': 6, 'fn': 10}",0.2857142857142857,0.4,0.3333333333333333,0.9328472981322575,"{'tp': 8, 'tn': 12, 'fp': 2, 'fn': 6}",0.5714285714285714,0.8,0.6666666666666666,0.47294129592133854,8,12,0.018217340999399312,96.07467809900118,202548.07871005876
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,0.82584695178876,0,0.7669785997041797,0,0.44685049261693827,0.08580726272213472,0.12631373985201366,"{'tp': 7, 'tn': 39, 'fp': 3, 'fn': 7}",0.5,0.7,0.5833333333333334,0.5830951894845301,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,5,0.016245495000475785,87.5134196350009,199209.07542615404
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,0.6483104384164208,0,0.6156159621462226,0,0.4466799196873054,0.14299273589731593,0.13466029398537818,"{'tp': 4, 'tn': 42, 'fp': 0, 'fn': 10}",0.2857142857142857,1.0,0.4444444444444445,0.7142857142857143,"{'tp': 4, 'tn': 14, 'fp': 0, 'fn': 10}",0.2857142857142857,1.0,0.4444444444444445,0.7142857142857143,10,13,0.010813924000103725,72.08087680600147,209611.02368453043
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,1.5367681931175345,0,2.496227320753561,0,0.7502169159393104,0.1917916323671448,0.36040378103356163,"{'tp': 5, 'tn': 39, 'fp': 3, 'fn': 9}",0.35714285714285715,0.625,0.45454545454545453,0.7442380708633823,"{'tp': 6, 'tn': 12, 'fp': 2, 'fn': 8}",0.42857142857142855,0.75,0.5454545454545454,0.6237231855918921,10,16,0.023210445000586333,88.15035858999909,194396.00892448836
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,1.4368237023786046,0,1.5020975865058035,0,0.6472008522127437,0.23188571512007972,0.2715440571937946,"{'tp': 8, 'tn': 40, 'fp': 2, 'fn': 6}",0.5714285714285714,0.8,0.6666666666666666,0.47294129592133854,"{'tp': 9, 'tn': 13, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,6,10,0.020805999000003794,89.06672492400139,194650.72642181878
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,0.6688983571910624,0,0.7543329116795179,0,0.4765046323904772,0.1350620689871209,0.15379941327679444,"{'tp': 5, 'tn': 40, 'fp': 2, 'fn': 9}",0.35714285714285715,0.7142857142857143,0.4761904761904762,0.7034898429854359,"{'tp': 7, 'tn': 14, 'fp': 0, 'fn': 7}",0.5,1.0,0.6666666666666666,0.5,7,12,0.016029828000682755,76.37388222200025,212760.1956336434
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,0.9080746580834941,0,1.1935349323827933,0,0.5704598845043798,0.1502008427410483,0.21545337930843037,"{'tp': 7, 'tn': 39, 'fp': 3, 'fn': 7}",0.5,0.7,0.5833333333333334,0.5830951894845301,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,8,0.023096426999472897,95.75638486500065,190143.22213121067
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,1.0303039988425318,0,0.7808738316513822,0,0.5302254056589969,0.2193370119635146,0.18646554963672352,"{'tp': 9, 'tn': 39, 'fp': 3, 'fn': 5}",0.6428571428571429,0.75,0.6923076923076924,0.4359484148476322,"{'tp': 12, 'tn': 14, 'fp': 0, 'fn': 2}",0.8571428571428571,1.0,0.923076923076923,0.1428571428571429,2,6,0.019421341999986907,95.65913718199954,202918.94734699646
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,3.5632030779205617,0,2.3211896079069,0,0.8204539605177813,0.42693414184387013,0.4125654217579194,"{'tp': 5, 'tn': 39, 'fp': 3, 'fn': 9}",0.35714285714285715,0.625,0.45454545454545453,0.7442380708633823,"{'tp': 7, 'tn': 13, 'fp': 1, 'fn': 7}",0.5,0.875,0.6363636363636364,0.5153882032022076,8,12,0.016968775002169423,88.01923779299977,199534.1169326756
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,1.1244270029248353,0,1.5137564565318165,0,0.6180045084046478,0.1987679550347202,0.2468667064406089,"{'tp': 5, 'tn': 39, 'fp': 3, 'fn': 9}",0.35714285714285715,0.625,0.45454545454545453,0.7442380708633823,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,9,0.016544510999665363,92.53863659799754,206377.91444214503
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,0.5822415645326188,0,1.2713461907990287,0,0.5383818181273073,0.0889460059966822,0.19332971858819414,"{'tp': 4, 'tn': 41, 'fp': 1, 'fn': 10}",0.2857142857142857,0.8,0.4210526315789473,0.7417574277569811,"{'tp': 5, 'tn': 14, 'fp': 0, 'fn': 9}",0.35714285714285715,1.0,0.5263157894736842,0.6428571428571428,9,14,0.010462197002198081,71.80321509799978,213298.5493263711
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,0.5556766284106792,0,1.2030032529469556,0,0.52396041531403,0.08324564634033528,0.18347115988884302,"{'tp': 5, 'tn': 40, 'fp': 2, 'fn': 9}",0.35714285714285715,0.7142857142857143,0.4761904761904762,0.7034898429854359,"{'tp': 7, 'tn': 14, 'fp': 0, 'fn': 7}",0.5,1.0,0.6666666666666666,0.5,7,11,0.014820642001723172,82.84904031399856,200201.46112219722
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,1.200832392165512,0,0.6985085719304476,0,0.4842211704587725,0.12903790324506872,0.15135734307830825,"{'tp': 7, 'tn': 40, 'fp': 2, 'fn': 7}",0.5,0.7777777777777778,0.6086956521739131,0.5471587667664503,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,5,0.019704923000972485,87.74440662100096,196349.4327840336
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,0.9638409295609625,0,1.47128725941603,0,0.5923858980970954,0.12871010728497725,0.22853593960863622,"{'tp': 7, 'tn': 39, 'fp': 3, 'fn': 7}",0.5,0.7,0.5833333333333334,0.5830951894845301,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,6,0.018461295003362466,88.9020344160017,190873.27438049435
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,0.574372932307757,0,0.8833704665133977,0,0.4802411734023509,0.10131809570051561,0.1555278563055079,"{'tp': 9, 'tn': 42, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,5,0.01705275299900677,77.59807021500092,204544.17776309687
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,2.1820999929998615,0,5.391505710019238,0,0.964635521021206,0.023287208817284084,0.5669882361959889,"{'tp': 8, 'tn': 39, 'fp': 3, 'fn': 6}",0.5714285714285714,0.7272727272727273,0.64,0.5079897978079986,"{'tp': 10, 'tn': 13, 'fp': 1, 'fn': 4}",0.7142857142857143,0.9090909090909091,0.8,0.2998284774185765,5,6,0.015332494000176666,91.38607734600009,201090.01525212137
"(3, 0.5, 4, 2, 500, 50)",3,0.5,4,2,500,50,0.663491582846054,0,1.0849620536714297,0,0.5066788972037525,0.07319996783792831,0.17031924934661985,"{'tp': 9, 'tn': 40, 'fp': 2, 'fn': 5}",0.6428571428571429,0.8181818181818182,0.7200000000000001,0.40076036686258365,"{'tp': 10, 'tn': 13, 'fp': 1, 'fn': 4}",0.7142857142857143,0.9090909090909091,0.8,0.2998284774185765,5,6,0.021407208001619438,101.48113130599813,198291.57659346837
"(3, 0.5, 4, 2, 1500, 11)",3,0.5,4,2,1500,11,1.0626779009848477,0,1.0329365000919786,0,0.5657354965197938,0.21634709817763165,0.2111095765885305,"{'tp': 6, 'tn': 40, 'fp': 2, 'fn': 8}",0.42857142857142855,0.75,0.5454545454545454,0.6237231855918921,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,9,0.012385621997964336,83.6515415740032,135850.913709592
"(3, 0.5, 4, 2, 1500, 11)",3,0.5,4,2,1500,11,0.9630306510978953,0,0.43710329613463056,0,0.44407169084235293,0.17357787283777104,0.1307921603509612,"{'tp': 8, 'tn': 41, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,7,0.01410583899996709,84.46558333700159,131412.3017113178
"(3, 0.5, 4, 2, 1500, 11)",3,0.5,4,2,1500,11,0.7054345115220216,0,1.0234617603206242,0,0.5095806998661162,0.11287491314844923,0.17101689491348218,"{'tp': 7, 'tn': 41, 'fp': 1, 'fn': 7}",0.5,0.875,0.6363636363636364,0.5153882032022076,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,9,0.011823725999420276,84.57970188900072,136375.5194165023
"(3, 0.5, 4, 2, 1500, 11)",3,0.5,4,2,1500,11,1.0420820628368648,0,1.1646995878054918,0,0.5586624035709843,0.18159557238689755,0.20220098628382455,"{'tp': 7, 'tn': 39, 'fp': 3, 'fn': 7}",0.5,0.7,0.5833333333333334,0.5830951894845301,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,8,0.014807960000325693,87.13124970599893,131895.49120936455
"(3, 0.5, 4, 2, 1500, 11)",3,0.5,4,2,1500,11,1.8651255600132517,0,0.9505854263292303,0,0.5923717097979617,0.2458955125997871,0.2221233599577581,"{'tp': 6, 'tn': 40, 'fp': 2, 'fn': 8}",0.42857142857142855,0.75,0.5454545454545454,0.6237231855918921,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,9,0.013190931000281125,85.68610611400072,134388.01500408087
"(3, 0.5, 4, 2, 1500, 11)",3,0.5,4,2,1500,11,0.6817066054695,0,1.0763037471791503,0,0.522018727228995,0.12923525757113832,0.18172391846431,"{'tp': 6, 'tn': 41, 'fp': 1, 'fn': 8}",0.42857142857142855,0.8571428571428571,0.5714285714285714,0.5890150893739515,"{'tp': 7, 'tn': 14, 'fp': 0, 'fn': 7}",0.5,1.0,0.6666666666666666,0.5,7,11,0.013249954998173052,83.20403056400028,134375.1282795631
"(3, 0.5, 4, 2, 1500, 11)",3,0.5,4,2,1500,11,1.6926852279517843,0,0.6374995258159851,0,0.5351721230565613,0.2221002066230827,0.17960907549892927,"{'tp': 9, 'tn': 40, 'fp': 2, 'fn': 5}",0.6428571428571429,0.8181818181818182,0.7200000000000001,0.40076036686258365,"{'tp': 11, 'tn': 14, 'fp': 0, 'fn': 3}",0.7857142857142857,1.0,0.88,0.2142857142857143,3,6,0.021503214000404114,91.06562254100209,134208.23348302295
"(3, 0.5, 4, 2, 1500, 11)",3,0.5,4,2,1500,11,0.9373634166490283,0,0.9005666874469833,0,0.5386005861923053,0.19664582947060105,0.19462516573595987,"{'tp': 6, 'tn': 42, 'fp': 0, 'fn': 8}",0.42857142857142855,1.0,0.6,0.5714285714285714,"{'tp': 6, 'tn': 14, 'fp': 0, 'fn': 8}",0.42857142857142855,1.0,0.6,0.5714285714285714,8,12,0.012148661000537686,83.59013482700175,141049.6428372375
"(3, 0.5, 4, 2, 1500, 11)",3,0.5,4,2,1500,11,0.9661078325773572,0,1.2377801136364628,0,0.5731993599452742,0.1920556588594911,0.21405503083283026,"{'tp': 5, 'tn': 39, 'fp': 3, 'fn': 9}",0.35714285714285715,0.625,0.45454545454545453,0.7442380708633823,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,8,0.016101516001072014,86.79971045999991,135722.72213469792
"(3, 0.5, 4, 2, 1500, 11)",3,0.5,4,2,1500,11,0.9166478375775038,0,0.8448303501053617,0,0.4904361305637267,0.10228010665101692,0.1576361697141497,"{'tp': 8, 'tn': 39, 'fp': 3, 'fn': 6}",0.5714285714285714,0.7272727272727273,0.64,0.5079897978079986,"{'tp': 10, 'tn': 13, 'fp': 1, 'fn': 4}",0.7142857142857143,0.9090909090909091,0.8,0.2998284774185765,5,7,0.024075508998066653,93.83819257099822,133238.9607621273
