config_id,mods,density,n_vars,k,n_traj,traj_length,do_learner,do_KLearner,klPQ,errorPQ,klQP,errorQP,hellinger,bhattacharya,jensen-shannon,count,recall,precision,fscore,dist2opt,skeleton_count,skeleton_recall,skeleton_precision,skeleton_fscore,skeleton_dist2opt,hamming,structural hamming,learning_time
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,2.842711499894875,0,2.6366836777027873,0,0.798118758856105,0.3116462589200522,0.3859935004523765,"{'tp': 8, 'tn': 37, 'fp': 5, 'fn': 6}",0.5714285714285714,0.6153846153846154,0.5925925925925927,0.5758493409483034,"{'tp': 12, 'tn': 13, 'fp': 1, 'fn': 2}",0.8571428571428571,0.9230769230769231,0.888888888888889,0.16225080285970772,3,11,0.031760997997480445
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,1.782483205795217,0,1.0425192988194416,0,0.6004337726520161,0.22608358890134664,0.22775769276758187,"{'tp': 7, 'tn': 40, 'fp': 2, 'fn': 7}",0.5,0.7777777777777778,0.6086956521739131,0.5471587667664503,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,7,0.02106685598846525
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,2.352191402280537,0,2.348130177734932,0,0.7245989533283107,0.10463524380533445,0.3245157234449783,"{'tp': 5, 'tn': 39, 'fp': 3, 'fn': 9}",0.35714285714285715,0.625,0.45454545454545453,0.7442380708633823,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,8,0.013502317000529729
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,1.2296857696649863,0,0.9457602338550661,0,0.5243769907634689,0.1352580762996441,0.1765782356573276,"{'tp': 7, 'tn': 40, 'fp': 2, 'fn': 7}",0.5,0.7777777777777778,0.6086956521739131,0.5471587667664503,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,8,0.02177591700456105
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,0.6933800278663322,0,0.9397293106925935,0,0.5069406150508363,0.13021018323447325,0.17223551300435608,"{'tp': 9, 'tn': 41, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,5,0.01708106600563042
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,1.6373760079413477,0,1.2809487169358098,0,0.5738472765102144,0.10386441627403371,0.20577646924129722,"{'tp': 8, 'tn': 40, 'fp': 2, 'fn': 6}",0.5714285714285714,0.8,0.6666666666666666,0.47294129592133854,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,5,0.0218012420082232
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,0.5978367571313964,0,0.9632713237802412,0,0.48923377697175374,0.11777932085581164,0.15835325722517404,"{'tp': 7, 'tn': 40, 'fp': 2, 'fn': 7}",0.5,0.7777777777777778,0.6086956521739131,0.5471587667664503,"{'tp': 8, 'tn': 13, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,7,11,0.02521869499469176
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,0.5300900301132072,0,0.9893206163582993,0,0.4794391142988516,0.10748875296647976,0.1516747092208558,"{'tp': 6, 'tn': 40, 'fp': 2, 'fn': 8}",0.42857142857142855,0.75,0.5454545454545454,0.6237231855918921,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,11,0.013454739993903786
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,1.288050076200322,0,0.7374751403538402,0,0.5134571750085635,0.18530522110880068,0.17095619330396614,"{'tp': 8, 'tn': 40, 'fp': 2, 'fn': 6}",0.5714285714285714,0.8,0.6666666666666666,0.47294129592133854,"{'tp': 9, 'tn': 13, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,6,8,0.02291920800053049
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,0.5287425368179087,0,0.4690469184208517,0,0.40051736645377056,0.10879176333347379,0.10897180485437835,"{'tp': 7, 'tn': 38, 'fp': 4, 'fn': 7}",0.5,0.6363636363636364,0.56,0.6182486594879747,"{'tp': 11, 'tn': 14, 'fp': 0, 'fn': 3}",0.7857142857142857,1.0,0.88,0.2142857142857143,3,4,0.021738555005867966
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,1.623838437576233,0,1.670213721331645,0,0.6304342733131728,0.14662713390497187,0.2487594141257965,"{'tp': 9, 'tn': 37, 'fp': 5, 'fn': 5}",0.6428571428571429,0.6428571428571429,0.6428571428571429,0.5050762722761053,"{'tp': 11, 'tn': 11, 'fp': 3, 'fn': 3}",0.7857142857142857,0.7857142857142857,0.7857142857142857,0.30304576336566325,6,6,0.021572979996562935
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,0.82990579564956,0,1.0710341576561955,0,0.528588187940372,0.1595190178399021,0.18292306917776371,"{'tp': 7, 'tn': 40, 'fp': 2, 'fn': 7}",0.5,0.7777777777777778,0.6086956521739131,0.5471587667664503,"{'tp': 8, 'tn': 13, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,7,12,0.02685679199930746
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,0.9495579426236962,0,1.1772399360241228,0,0.5713787083880794,0.19366652825849168,0.21587762617853426,"{'tp': 8, 'tn': 40, 'fp': 2, 'fn': 6}",0.5714285714285714,0.8,0.6666666666666666,0.47294129592133854,"{'tp': 9, 'tn': 13, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,6,9,0.01807044200540986
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,0.9102387814757037,0,0.99612222024721,0,0.5217286562646907,0.12508432189274088,0.17882087750012665,"{'tp': 10, 'tn': 39, 'fp': 3, 'fn': 4}",0.7142857142857143,0.7692307692307693,0.7407407407407408,0.3672697794960088,"{'tp': 12, 'tn': 13, 'fp': 1, 'fn': 2}",0.8571428571428571,0.9230769230769231,0.888888888888889,0.16225080285970772,3,4,0.02417235600296408
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,1.008931099559589,0,1.5715617565061226,0,0.6245278778982305,0.1822399565008484,0.25522868439392943,"{'tp': 6, 'tn': 40, 'fp': 2, 'fn': 8}",0.42857142857142855,0.75,0.5454545454545454,0.6237231855918921,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,12,0.01478472599410452
"(3, 0.5, 4, 2, 1500, 35, True, False)",3,0.5,4,2,1500,35,True,False,0.9827622199207497,0,1.181472586606362,0,0.5230338306201221,0.061230758759111,0.17585982191187172,"{'tp': 11, 'tn': 41, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,"{'tp': 12, 'tn': 14, 'fp': 0, 'fn': 2}",0.8571428571428571,1.0,0.923076923076923,0.1428571428571429,2,3,0.022700079003698193
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,0.9693052055722604,0,2.212829491052596,0,0.6696154446706991,0.15673544610566198,0.28412145357857516,"{'tp': 9, 'tn': 41, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,10,0.017592579999472946
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,2.281544841524811,0,1.1166996759168257,0,0.5994502913763256,0.17931194413633456,0.22242409880680747,"{'tp': 11, 'tn': 40, 'fp': 2, 'fn': 3}",0.7857142857142857,0.8461538461538461,0.8148148148148148,0.2637934919595122,"{'tp': 11, 'tn': 12, 'fp': 2, 'fn': 3}",0.7857142857142857,0.8461538461538461,0.8148148148148148,0.2637934919595122,5,5,0.02389391999167856
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,1.3211127206126811,0,0.866529180155189,0,0.5136660929295895,0.15346995708803396,0.1688523470178199,"{'tp': 9, 'tn': 41, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,"{'tp': 9, 'tn': 13, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,6,8,0.018621818991960026
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,2.6018104451637734,0,1.6104070138287125,0,0.7088018722209833,0.3636677818698354,0.3130054980245562,"{'tp': 5, 'tn': 35, 'fp': 7, 'fn': 9}",0.35714285714285715,0.4166666666666667,0.3846153846153846,0.8680685940063876,"{'tp': 8, 'tn': 10, 'fp': 4, 'fn': 6}",0.5714285714285714,0.6666666666666666,0.6153846153846153,0.5429406786186372,10,13,0.02323694000369869
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,2.650497414059561,0,0.7304198367447409,0,0.5542289622135947,0.18807110757371084,0.1855549852510261,"{'tp': 10, 'tn': 41, 'fp': 1, 'fn': 4}",0.7142857142857143,0.9090909090909091,0.8,0.2998284774185765,"{'tp': 11, 'tn': 14, 'fp': 0, 'fn': 3}",0.7857142857142857,1.0,0.88,0.2142857142857143,3,5,0.02923812899098266
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,1.01271285796745,0,1.4422498605843657,0,0.6077009643106158,0.19801686069799432,0.24236056682134907,"{'tp': 6, 'tn': 40, 'fp': 2, 'fn': 8}",0.42857142857142855,0.75,0.5454545454545454,0.6237231855918921,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,10,0.013192558006267063
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,0.6772439454848722,0,0.8816300821498471,0,0.4893768387453175,0.1326681282912644,0.15975797242090073,"{'tp': 8, 'tn': 37, 'fp': 5, 'fn': 6}",0.5714285714285714,0.6153846153846154,0.5925925925925927,0.5758493409483034,"{'tp': 11, 'tn': 12, 'fp': 2, 'fn': 3}",0.7857142857142857,0.8461538461538461,0.8148148148148148,0.2637934919595122,5,9,0.023788870996213518
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,4.8921168886652735,0,1.1287531421997128,0,0.6759944716419674,0.2949717298254907,0.2571581363670541,"{'tp': 13, 'tn': 40, 'fp': 2, 'fn': 1}",0.9285714285714286,0.8666666666666667,0.896551724137931,0.15126076356446275,"{'tp': 14, 'tn': 13, 'fp': 1, 'fn': 0}",1.0,0.9333333333333333,0.9655172413793104,0.06666666666666665,1,3,0.028579773992532864
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,2.445703809683539,0,2.3418067988116076,0,0.7422735526634107,0.21945176584337206,0.33919629103790677,"{'tp': 12, 'tn': 38, 'fp': 4, 'fn': 2}",0.8571428571428571,0.75,0.7999999999999999,0.2879377767249482,"{'tp': 12, 'tn': 10, 'fp': 4, 'fn': 2}",0.8571428571428571,0.75,0.7999999999999999,0.2879377767249482,6,6,0.03687144600553438
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,3.0452337198989547,0,1.3402280641753126,0,0.655447231754169,0.22458877606226152,0.2611925656003162,"{'tp': 8, 'tn': 35, 'fp': 7, 'fn': 6}",0.5714285714285714,0.5333333333333333,0.5517241379310344,0.6336018048944723,"{'tp': 11, 'tn': 10, 'fp': 4, 'fn': 3}",0.7857142857142857,0.7333333333333333,0.7586206896551724,0.3420957153459393,7,8,0.029115377998095937
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,1.7489322421176774,0,0.6279885172152316,0,0.4921363818453829,0.16496293314214408,0.15078089634549455,"{'tp': 8, 'tn': 37, 'fp': 5, 'fn': 6}",0.5714285714285714,0.6153846153846154,0.5925925925925927,0.5758493409483034,"{'tp': 10, 'tn': 11, 'fp': 3, 'fn': 4}",0.7142857142857143,0.7692307692307693,0.7407407407407408,0.3672697794960088,7,9,0.022163576999446377
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,0.9599901500468893,0,1.1364005010754201,0,0.5435783073472916,0.10512254220046158,0.1941251813753521,"{'tp': 8, 'tn': 37, 'fp': 5, 'fn': 6}",0.5714285714285714,0.6153846153846154,0.5925925925925927,0.5758493409483034,"{'tp': 11, 'tn': 12, 'fp': 2, 'fn': 3}",0.7857142857142857,0.8461538461538461,0.8148148148148148,0.2637934919595122,5,5,0.027213919995119795
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,1.0020689011414061,0,1.2339260850473324,0,0.5891178583164026,0.19946888382898825,0.23015239967939807,"{'tp': 7, 'tn': 38, 'fp': 4, 'fn': 7}",0.5,0.6363636363636364,0.56,0.6182486594879747,"{'tp': 10, 'tn': 13, 'fp': 1, 'fn': 4}",0.7142857142857143,0.9090909090909091,0.8,0.2998284774185765,5,8,0.021888371993554756
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,1.2787878890966091,0,0.574198473257416,0,0.46268933263213774,0.15727867430004924,0.13588635503605057,"{'tp': 10, 'tn': 39, 'fp': 3, 'fn': 4}",0.7142857142857143,0.7692307692307693,0.7407407407407408,0.3672697794960088,"{'tp': 13, 'tn': 14, 'fp': 0, 'fn': 1}",0.9285714285714286,1.0,0.962962962962963,0.0714285714285714,1,4,0.02393262599071022
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,0.9252483299158288,0,1.0847996314957715,0,0.5309496239360492,0.1326959997149984,0.1848792208089539,"{'tp': 8, 'tn': 41, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,6,0.01762201200472191
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,2.524758093851227,0,1.4462965539362236,0,0.6680185423227767,0.33819615943432074,0.26972128378168636,"{'tp': 10, 'tn': 37, 'fp': 5, 'fn': 4}",0.7142857142857143,0.6666666666666666,0.689655172413793,0.4390259265377566,"{'tp': 14, 'tn': 13, 'fp': 1, 'fn': 0}",1.0,0.9333333333333333,0.9655172413793104,0.06666666666666665,1,3,0.024345024998183362
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,3.4328059364512407,0,1.15110893396156,0,0.6496003378949583,0.2451924708206915,0.2546114991872566,"{'tp': 11, 'tn': 41, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,"{'tp': 12, 'tn': 14, 'fp': 0, 'fn': 2}",0.8571428571428571,1.0,0.923076923076923,0.1428571428571429,2,8,0.020327977996203117
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,0.6844653545603533,0,1.9523877695083647,0,0.6303721499388881,0.0742142739887274,0.25993162934832476,"{'tp': 8, 'tn': 38, 'fp': 4, 'fn': 6}",0.5714285714285714,0.6666666666666666,0.6153846153846153,0.5429406786186372,"{'tp': 11, 'tn': 13, 'fp': 1, 'fn': 3}",0.7857142857142857,0.9166666666666666,0.8461538461538461,0.22991914185509485,4,8,0.023463739998987876
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,0.8913692481260133,0,0.6460324400898032,0,0.4503313641576484,0.11504656696417516,0.13295153338055019,"{'tp': 11, 'tn': 40, 'fp': 2, 'fn': 3}",0.7857142857142857,0.8461538461538461,0.8148148148148148,0.2637934919595122,"{'tp': 13, 'tn': 14, 'fp': 0, 'fn': 1}",0.9285714285714286,1.0,0.962962962962963,0.0714285714285714,1,5,0.027732718997867778
"(3, 0.5, 4, 2, 1500, 50, True, False)",3,0.5,4,2,1500,50,True,False,1.1512174809540285,0,1.143964312423495,0,0.5492032096768241,0.14092074128191576,0.19451827568465213,"{'tp': 7, 'tn': 38, 'fp': 4, 'fn': 7}",0.5,0.6363636363636364,0.56,0.6182486594879747,"{'tp': 9, 'tn': 12, 'fp': 2, 'fn': 5}",0.6428571428571429,0.8181818181818182,0.7200000000000001,0.40076036686258365,7,9,0.027581532005569898
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,0.979884707237241,0,0.8194271360657486,0,0.5284902683453789,0.20475009491758694,0.18517299535439566,"{'tp': 7, 'tn': 40, 'fp': 2, 'fn': 7}",0.5,0.7777777777777778,0.6086956521739131,0.5471587667664503,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,9,0.011822114000096917
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,1.5316856157599312,0,1.482528131090809,0,0.6347161234797746,0.1751660348255895,0.2586767563165703,"{'tp': 11, 'tn': 38, 'fp': 4, 'fn': 3}",0.7857142857142857,0.7333333333333333,0.7586206896551724,0.3420957153459393,"{'tp': 12, 'tn': 11, 'fp': 3, 'fn': 2}",0.8571428571428571,0.8,0.8275862068965518,0.2457807219155036,5,6,0.019310314004542306
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,1.0376634903827888,0,3.302602316458615,0,0.7729134306514345,0.16279612573291177,0.3732760455670143,"{'tp': 7, 'tn': 39, 'fp': 3, 'fn': 7}",0.5,0.7,0.5833333333333334,0.5830951894845301,"{'tp': 10, 'tn': 14, 'fp': 0, 'fn': 4}",0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,4,8,0.015345529987826012
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,1.6720578480843975,0,2.586781463010985,0,0.713527819989999,0.15447165684537534,0.310730942429278,"{'tp': 8, 'tn': 39, 'fp': 3, 'fn': 6}",0.5714285714285714,0.7272727272727273,0.64,0.5079897978079986,"{'tp': 11, 'tn': 14, 'fp': 0, 'fn': 3}",0.7857142857142857,1.0,0.88,0.2142857142857143,3,11,0.019209130012313835
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,1.0452763193745438,0,1.0189254961224383,0,0.5687051478630258,0.20735447582095462,0.2156084443065399,"{'tp': 6, 'tn': 41, 'fp': 1, 'fn': 8}",0.42857142857142855,0.8571428571428571,0.5714285714285714,0.5890150893739515,"{'tp': 7, 'tn': 14, 'fp': 0, 'fn': 7}",0.5,1.0,0.6666666666666666,0.5,7,13,0.009967747988412157
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,1.3423036607300145,0,0.1376303329679773,0,0.48533722069822105,0.3630406038426855,0.15904040640127812,"{'tp': 7, 'tn': 41, 'fp': 1, 'fn': 7}",0.5,0.875,0.6363636363636364,0.5153882032022076,"{'tp': 7, 'tn': 13, 'fp': 1, 'fn': 7}",0.5,0.875,0.6363636363636364,0.5153882032022076,8,9,0.013423655997030437
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,2.2373103771146337,0,0.7704388076874683,0,0.5521678422478334,0.19504414986726915,0.1861295000321248,"{'tp': 11, 'tn': 38, 'fp': 4, 'fn': 3}",0.7857142857142857,0.7333333333333333,0.7586206896551724,0.3420957153459393,"{'tp': 14, 'tn': 13, 'fp': 1, 'fn': 0}",1.0,0.9333333333333333,0.9655172413793104,0.06666666666666665,1,13,0.018248616994242184
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,1.7035098482235853,0,1.3400863899937514,0,0.6633714108818018,0.3535622140564406,0.28102273860253674,"{'tp': 8, 'tn': 38, 'fp': 4, 'fn': 6}",0.5714285714285714,0.6666666666666666,0.6153846153846153,0.5429406786186372,"{'tp': 10, 'tn': 12, 'fp': 2, 'fn': 4}",0.7142857142857143,0.8333333333333334,0.7692307692307692,0.33077247593928105,6,6,0.0168085479963338
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,1.5041443946827784,0,1.6503729112125867,0,0.6419331246306919,0.18733133612440994,0.2609362519494891,"{'tp': 8, 'tn': 40, 'fp': 2, 'fn': 6}",0.5714285714285714,0.8,0.6666666666666666,0.47294129592133854,"{'tp': 9, 'tn': 13, 'fp': 1, 'fn': 5}",0.6428571428571429,0.9,0.75,0.37087871387849053,6,7,0.011446577991591766
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,2.7668353504933694,0,0.7171726705264752,0,0.5878437909301774,0.2623320290739817,0.20963128695913574,"{'tp': 9, 'tn': 37, 'fp': 5, 'fn': 5}",0.6428571428571429,0.6428571428571429,0.6428571428571429,0.5050762722761053,"{'tp': 11, 'tn': 11, 'fp': 3, 'fn': 3}",0.7857142857142857,0.7857142857142857,0.7857142857142857,0.30304576336566325,6,8,0.019868663992383517
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,1.5659574083897063,0,1.5740725885663955,0,0.6456818105502035,0.20688735031604474,0.2649021667582335,"{'tp': 6, 'tn': 38, 'fp': 4, 'fn': 8}",0.42857142857142855,0.6,0.5,0.6975174637562116,"{'tp': 8, 'tn': 12, 'fp': 2, 'fn': 6}",0.5714285714285714,0.8,0.6666666666666666,0.47294129592133854,8,11,0.01305957201111596
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,1.737190170956505,0,0.9064608314053738,0,0.5525742669053981,0.21305101770110912,0.1884188078799482,"{'tp': 11, 'tn': 37, 'fp': 5, 'fn': 3}",0.7857142857142857,0.6875,0.7333333333333334,0.3789124138200526,"{'tp': 12, 'tn': 10, 'fp': 4, 'fn': 2}",0.8571428571428571,0.75,0.7999999999999999,0.2879377767249482,6,7,0.01888877499732189
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,0.46808501098584304,0,0.6184765842516254,0,0.4169375375134097,0.0914143336981094,0.11815308121049957,"{'tp': 6, 'tn': 40, 'fp': 2, 'fn': 8}",0.42857142857142855,0.75,0.5454545454545454,0.6237231855918921,"{'tp': 8, 'tn': 14, 'fp': 0, 'fn': 6}",0.5714285714285714,1.0,0.7272727272727273,0.4285714285714286,6,9,0.012265937999472953
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,0.8670085295752421,0,1.2252986945721425,0,0.5532592954380724,0.13310587692805273,0.20087310395298405,"{'tp': 7, 'tn': 37, 'fp': 5, 'fn': 7}",0.5,0.5833333333333334,0.5384615384615384,0.6508541396588878,"{'tp': 10, 'tn': 12, 'fp': 2, 'fn': 4}",0.7142857142857143,0.8333333333333334,0.7692307692307692,0.33077247593928105,6,9,0.016129216004628688
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,0.5581000253939442,0,1.221271459232249,0,0.5108174670986635,0.09021734748004852,0.16992582030235415,"{'tp': 8, 'tn': 41, 'fp': 1, 'fn': 6}",0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4427404978089319,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,10,0.01462424399505835
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,0.9923754039965593,0,1.0207460461407347,0,0.5472364153067409,0.20362372179951382,0.19692856779231935,"{'tp': 6, 'tn': 38, 'fp': 4, 'fn': 8}",0.42857142857142855,0.6,0.5,0.6975174637562116,"{'tp': 8, 'tn': 12, 'fp': 2, 'fn': 6}",0.5714285714285714,0.8,0.6666666666666666,0.47294129592133854,8,11,0.015431191990501247
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,1.196979150025902,0,1.2970162275089496,0,0.6094493956337159,0.26219333383844473,0.24283721957181223,"{'tp': 6, 'tn': 41, 'fp': 1, 'fn': 8}",0.42857142857142855,0.8571428571428571,0.5714285714285714,0.5890150893739515,"{'tp': 6, 'tn': 13, 'fp': 1, 'fn': 8}",0.42857142857142855,0.8571428571428571,0.5714285714285714,0.5890150893739515,9,11,0.01132268899527844
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,1.3063702747595112,0,1.5782016040731377,0,0.650748580996428,0.19923353323710127,0.27272323179076347,"{'tp': 4, 'tn': 41, 'fp': 1, 'fn': 10}",0.2857142857142857,0.8,0.4210526315789473,0.7417574277569811,"{'tp': 5, 'tn': 14, 'fp': 0, 'fn': 9}",0.35714285714285715,1.0,0.5263157894736842,0.6428571428571428,9,12,0.010500240008695982
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,0.7648976548458688,0,0.9747076241404542,0,0.5194649466091427,0.14290627560013225,0.17934330412247065,"{'tp': 9, 'tn': 40, 'fp': 2, 'fn': 5}",0.6428571428571429,0.8181818181818182,0.7200000000000001,0.40076036686258365,"{'tp': 11, 'tn': 14, 'fp': 0, 'fn': 3}",0.7857142857142857,1.0,0.88,0.2142857142857143,3,6,0.014381611996213906
"(3, 0.5, 4, 2, 2500, 11, True, False)",3,0.5,4,2,2500,11,True,False,1.2356485856616926,0,0.9615440640203882,0,0.522644683065446,0.14936318257628897,0.17444591675731647,"{'tp': 9, 'tn': 42, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,"{'tp': 9, 'tn': 14, 'fp': 0, 'fn': 5}",0.6428571428571429,1.0,0.782608695652174,0.3571428571428571,5,7,0.016287361009744927
"(3, 0.5, 4, 2, 2500, 20, True, False)",3,0.5,4,2,2500,20,True,False,1.067252193336748,0,1.0792677064403668,0,0.5367124290948992,0.124422675168331,0.18758211658827606,"{'tp': 6, 'tn': 38, 'fp': 4, 'fn': 8}",0.42857142857142855,0.6,0.5,0.6975174637562116,"{'tp': 8, 'tn': 12, 'fp': 2, 'fn': 6}",0.5714285714285714,0.8,0.6666666666666666,0.47294129592133854,8,9,0.018305953999515623
