config_id,mods,density,n_vars,k,n_traj,traj_length,do_proba_learner,do_skeleton_learner,do_KLearner,k_learning_time,BIC_Score,learned_k
"(4, 0.1, 4, 3, 10, 25, False, False, True)",4,0.1,4,3,10,25,False,False,True,0.65162713699101,2577.100550027721,2
"(4, 0.1, 4, 3, 10, 25, False, False, True)",4,0.1,4,3,10,25,False,False,True,0.7374227349937428,2522.421679649086,3
"(4, 0.1, 4, 3, 10, 25, False, False, True)",4,0.1,4,3,10,25,False,False,True,0.6911609919916373,2472.558155987127,2
"(4, 0.1, 4, 3, 10, 25, False, False, True)",4,0.1,4,3,10,25,False,False,True,0.5941547730035381,2582.150878524002,3
"(4, 0.1, 4, 3, 10, 25, False, False, True)",4,0.1,4,3,10,25,False,False,True,0.6415167559898691,2731.2499425267906,2
"(4, 0.1, 4, 3, 10, 25, False, False, True)",4,0.1,4,3,10,25,False,False,True,0.6492780429980485,2665.3975822740476,2
"(4, 0.1, 4, 3, 10, 25, False, False, True)",4,0.1,4,3,10,25,False,False,True,0.6383939399966039,2729.2243562157673,2
"(4, 0.1, 4, 3, 10, 25, False, False, True)",4,0.1,4,3,10,25,False,False,True,0.642135837013484,2661.7156411534143,3
"(4, 0.1, 4, 3, 10, 25, False, False, True)",4,0.1,4,3,10,25,False,False,True,0.726545455006999,2754.4388833845424,3
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1202598590025445,3201.6902804701463,2
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1319540359982057,3358.3513503704735,3
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.0932217980007408,3006.7633429747675,3
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1654663270019228,2966.0910965490275,3
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.1959391050040722,3240.4634005513863,3
"(4, 0.1, 4, 3, 30, 10, False, False, True)",4,0.1,4,3,30,10,False,False,True,1.0872768530098256,3163.9680381597855,3
